market_demand_index,key_point
61.179613349951694,Factory 3_City D_Type C_2023-04-29
66.89594466028028,Factory 3_City A_Type A_2023-04-30
90.61314343131728,Factory 3_City E_Type C_2023-05-01
90.58105709861036,Factory 3_City E_Type B_2023-05-02
90.71114130724828,Factory 3_City D_Type B_2023-05-03
59.87356447491656,Factory 3_City C_Type B_2023-05-04
82.01239693474977,Factory 3_City A_Type C_2023-05-05
69.17317297482607,Factory 3_City D_Type A_2023-05-06
97.78071704996904,Factory 3_City D_Type C_2023-05-07
77.3276061148583,Factory 3_City E_Type A_2023-05-08
98.92672851638156,Factory 3_City D_Type B_2023-05-09
116.97377520503952,Factory 3_City C_Type A_2023-05-10
66.24972666557329,Factory 3_City A_Type C_2023-05-11
88.65300174194536,Factory 3_City E_Type A_2023-05-12
61.80591715285398,Factory 3_City B_Type B_2023-05-13
80.02614984672309,Factory 3_City B_Type C_2023-05-14
103.15880128208168,Factory 3_City E_Type A_2023-05-15
113.98473861296912,Factory 3_City E_Type A_2023-05-16
103.63672312224958,Factory 3_City C_Type B_2023-05-17
109.30808181509308,Factory 3_City D_Type B_2023-05-18
103.3356442612276,Factory 3_City B_Type B_2023-05-19
110.67479509809598,Factory 3_City A_Type C_2023-05-20
99.68601462748389,Factory 3_City D_Type A_2023-05-21
94.13618896497984,Factory 3_City A_Type C_2023-05-22
110.89939582402164,Factory 3_City A_Type B_2023-05-23
54.67930538723732,Factory 3_City B_Type B_2023-05-24
73.91718279658981,Factory 3_City E_Type A_2023-05-25
117.38564981591992,Factory 3_City A_Type A_2023-05-26
109.20076630384855,Factory 3_City E_Type C_2023-05-27
73.19833353092186,Factory 3_City E_Type A_2023-05-28
104.701422280331,Factory 3_City A_Type A_2023-05-29
113.7718016009631,Factory 3_City D_Type B_2023-05-30
50.78672878657638,Factory 3_City A_Type C_2023-05-31
54.90192069499026,Factory 3_City D_Type B_2023-06-01
95.61148245365072,Factory 3_City E_Type C_2023-06-02
116.89509264394572,Factory 3_City E_Type A_2023-06-03
67.74770637634228,Factory 3_City D_Type C_2023-06-04
114.44086033623606,Factory 3_City A_Type C_2023-06-05
118.98372254001212,Factory 3_City D_Type A_2023-06-06
70.43832060658951,Factory 3_City D_Type A_2023-06-07
105.98503340220743,Factory 3_City C_Type C_2023-06-08
119.66961689197684,Factory 3_City B_Type A_2023-06-09
112.87077227380315,Factory 3_City B_Type A_2023-06-10
61.33207763496109,Factory 3_City E_Type C_2023-06-11
99.89877817045102,Factory 3_City A_Type B_2023-06-12
76.29905420954586,Factory 3_City B_Type B_2023-06-13
54.46800827134605,Factory 3_City E_Type B_2023-06-14
73.82706969359387,Factory 3_City C_Type C_2023-06-15
81.58471002802969,Factory 3_City A_Type A_2023-06-16
79.18348756564336,Factory 3_City C_Type C_2023-06-17
90.60451177890724,Factory 3_City A_Type A_2023-06-18
86.05093708378968,Factory 3_City D_Type C_2023-06-19
75.84130809611386,Factory 3_City E_Type C_2023-06-20
76.38481747475757,Factory 3_City A_Type C_2023-06-21
57.468304938449,Factory 3_City E_Type B_2023-06-22
60.205162465439415,Factory 3_City B_Type A_2023-06-23
60.262987824819135,Factory 3_City D_Type C_2023-06-24
119.3733720959265,Factory 3_City E_Type C_2023-06-25
118.38812139078634,Factory 3_City B_Type A_2023-06-26
110.63245451515368,Factory 3_City D_Type B_2023-06-27
110.73822140267995,Factory 3_City A_Type A_2023-06-28
57.52495246945696,Factory 3_City E_Type C_2023-06-29
115.82917548427685,Factory 3_City D_Type B_2023-06-30
118.89829060910492,Factory 3_City A_Type B_2023-07-01
113.33388609953658,Factory 3_City C_Type C_2023-07-02
77.89291714011988,Factory 3_City D_Type A_2023-07-03
100.3549082225366,Factory 3_City E_Type A_2023-07-04
62.005687608617,Factory 3_City A_Type B_2023-07-05
111.39083712599977,Factory 3_City C_Type A_2023-07-06
91.14077748839011,Factory 3_City A_Type A_2023-07-07
79.34806688979299,Factory 3_City E_Type C_2023-07-08
80.46905672047589,Factory 3_City E_Type C_2023-07-09
113.37752630503036,Factory 3_City E_Type B_2023-07-10
89.48396713406518,Factory 3_City D_Type A_2023-07-11
106.0980608473018,Factory 3_City A_Type A_2023-07-12
107.84039554561464,Factory 3_City E_Type B_2023-07-13
58.71887718796425,Factory 3_City B_Type A_2023-07-14
118.29471033683436,Factory 3_City B_Type B_2023-07-15
72.66729741907925,Factory 3_City B_Type A_2023-07-16
105.1167697791064,Factory 3_City B_Type A_2023-07-17
78.5911620713614,Factory 3_City E_Type A_2023-07-18
70.26845261576086,Factory 3_City B_Type A_2023-07-19
74.04019672528248,Factory 3_City C_Type C_2023-07-20
86.27588254324144,Factory 3_City C_Type A_2023-07-21
75.11627163982068,Factory 3_City C_Type C_2023-07-22
58.56130214056067,Factory 3_City A_Type C_2023-07-23
73.57803023206601,Factory 3_City D_Type A_2023-07-24
116.11237552573785,Factory 3_City B_Type C_2023-07-25
93.26508758051632,Factory 3_City E_Type B_2023-07-26
63.54009715856489,Factory 3_City C_Type B_2023-07-27
75.90434440089828,Factory 3_City B_Type A_2023-07-28
51.55750878466576,Factory 3_City D_Type B_2023-07-29
67.46359262422378,Factory 3_City C_Type C_2023-07-30
81.79868988558914,Factory 3_City D_Type C_2023-07-31
58.97515417486718,Factory 3_City A_Type A_2023-08-01
84.14891504344445,Factory 3_City E_Type B_2023-08-02
77.52676022076359,Factory 3_City A_Type C_2023-08-03
83.47880406225494,Factory 3_City B_Type A_2023-08-04
108.79358324112496,Factory 3_City C_Type B_2023-08-05
116.35256758792724,Factory 3_City B_Type B_2023-08-06
110.69105549304062,Factory 3_City B_Type A_2023-08-07
104.87570447537018,Factory 3_City C_Type A_2023-08-08
95.12913291682906,Factory 3_City B_Type A_2023-08-09
62.853731056893054,Factory 3_City B_Type C_2023-08-10
118.54852186232527,Factory 3_City D_Type B_2023-08-11
65.32054181667908,Factory 3_City B_Type A_2023-08-12
81.29692968414568,Factory 3_City D_Type C_2023-08-13
58.33037735027838,Factory 3_City E_Type C_2023-08-14
84.51761937737712,Factory 3_City C_Type C_2023-08-15
118.04958704400065,Factory 3_City D_Type C_2023-08-16
85.6227036946391,Factory 3_City E_Type B_2023-08-17
65.66896719943789,Factory 3_City D_Type A_2023-08-18
77.09387888214606,Factory 3_City B_Type C_2023-08-19
71.6811419919869,Factory 3_City E_Type B_2023-08-20
103.34246042370168,Factory 3_City B_Type C_2023-08-21
99.63851254872029,Factory 3_City E_Type A_2023-08-22
105.5586628686166,Factory 3_City A_Type A_2023-08-23
83.6642373136057,Factory 3_City D_Type C_2023-08-24
52.251684726258674,Factory 3_City E_Type B_2023-08-25
55.01564685885103,Factory 3_City A_Type C_2023-08-26
84.15727315290763,Factory 3_City A_Type A_2023-08-27
63.30343898025497,Factory 3_City B_Type C_2023-08-28
72.33456086537585,Factory 3_City B_Type B_2023-08-29
79.87571552442117,Factory 3_City E_Type B_2023-08-30
56.15760467091404,Factory 3_City B_Type B_2023-08-31
73.55133108950938,Factory 3_City B_Type B_2023-09-01
82.52522007985522,Factory 3_City A_Type A_2023-09-02
89.95885847254871,Factory 3_City B_Type A_2023-09-03
73.5827329720341,Factory 3_City B_Type C_2023-09-04
55.4435548900444,Factory 3_City C_Type A_2023-09-05
51.35486230815965,Factory 3_City B_Type C_2023-09-06
103.4970460785354,Factory 3_City B_Type B_2023-09-07
113.16584700877078,Factory 3_City C_Type B_2023-09-08
53.71492698074714,Factory 3_City C_Type A_2023-09-09
110.89906953512106,Factory 3_City E_Type A_2023-09-10
54.10484905785143,Factory 3_City E_Type B_2023-09-11
98.6747594536494,Factory 3_City C_Type A_2023-09-12
99.93667778141966,Factory 3_City D_Type B_2023-09-13
100.12640533185024,Factory 3_City E_Type C_2023-09-14
59.47572643521016,Factory 3_City B_Type A_2023-09-15
73.93511523188955,Factory 3_City E_Type B_2023-09-16
85.14632357712244,Factory 3_City E_Type A_2023-09-17
83.85925258206211,Factory 3_City A_Type A_2023-09-18
101.107940653119,Factory 3_City E_Type C_2023-09-19
102.62484181063697,Factory 3_City C_Type C_2023-09-20
78.66279138398336,Factory 3_City C_Type B_2023-09-21
67.21503730702415,Factory 3_City D_Type C_2023-09-22
60.17708502166204,Factory 3_City A_Type C_2023-09-23
81.00983877281186,Factory 3_City B_Type C_2023-09-24
115.35116366913492,Factory 3_City B_Type B_2023-09-25
50.708579097807984,Factory 3_City B_Type B_2023-09-26
104.7230173122587,Factory 3_City E_Type C_2023-09-27
62.78191246699781,Factory 3_City D_Type C_2023-09-28
67.60261793437532,Factory 3_City C_Type C_2023-09-29
109.76756621823586,Factory 3_City E_Type B_2023-09-30
66.05349445709906,Factory 3_City C_Type A_2023-10-01
101.97472423551554,Factory 3_City E_Type B_2023-10-02
94.27064702995264,Factory 3_City E_Type B_2023-10-03
58.90702209201232,Factory 3_City C_Type C_2023-10-04
110.98375060528852,Factory 3_City D_Type B_2023-10-05
102.3671795721864,Factory 3_City D_Type C_2023-10-06
107.85504668865096,Factory 3_City C_Type B_2023-10-07
55.46377706037826,Factory 3_City A_Type B_2023-10-08
115.91499164161762,Factory 3_City E_Type B_2023-10-09
69.610905013719,Factory 3_City E_Type B_2023-10-10
115.103406454907,Factory 3_City B_Type C_2023-10-11
57.6851172795792,Factory 3_City E_Type B_2023-10-12
95.2158119532941,Factory 3_City A_Type C_2023-10-13
81.57269706369208,Factory 3_City D_Type B_2023-10-14
77.05471936137059,Factory 3_City C_Type B_2023-10-15
94.68475089068392,Factory 3_City A_Type C_2023-10-16
116.05414596435092,Factory 3_City E_Type A_2023-10-17
67.61877594093131,Factory 3_City D_Type B_2023-10-18
99.00449207452404,Factory 3_City E_Type A_2023-10-19
99.4078826697477,Factory 3_City E_Type A_2023-10-20
115.95148429215534,Factory 3_City B_Type C_2023-10-21
96.65477186330112,Factory 3_City C_Type A_2023-10-22
95.616619698129,Factory 3_City B_Type B_2023-10-23
59.70836295921133,Factory 3_City E_Type A_2023-10-24
69.57290288978069,Factory 3_City B_Type A_2023-10-25
61.37294456299679,Factory 3_City B_Type A_2023-10-26
98.4985013899814,Factory 3_City A_Type B_2023-10-27
53.212570751253445,Factory 3_City C_Type A_2023-10-28
102.049768245349,Factory 3_City C_Type A_2023-10-29
95.30444429267314,Factory 3_City C_Type B_2023-10-30
91.635619997003,Factory 3_City C_Type C_2023-10-31
68.21282197574241,Factory 3_City A_Type A_2023-11-01
105.32241718358284,Factory 3_City D_Type B_2023-11-02
85.61367595027774,Factory 3_City C_Type C_2023-11-03
79.40524055394079,Factory 3_City E_Type C_2023-11-04
89.9396962480217,Factory 3_City E_Type C_2023-11-05
62.69667333902657,Factory 3_City B_Type C_2023-11-06
68.9980111676566,Factory 3_City D_Type C_2023-11-07
96.05822026856484,Factory 3_City C_Type C_2023-11-08
86.86589313140686,Factory 3_City A_Type A_2023-11-09
116.13553391925004,Factory 3_City E_Type C_2023-11-10
67.44945064564675,Factory 3_City B_Type B_2023-11-11
52.57105516812402,Factory 3_City D_Type B_2023-11-12
74.18232411442952,Factory 3_City D_Type A_2023-11-13
74.70018200141317,Factory 3_City C_Type A_2023-11-14
72.24420625186839,Factory 3_City D_Type A_2023-11-15
80.51719923901348,Factory 3_City E_Type B_2023-11-16
78.76386051929974,Factory 3_City A_Type A_2023-11-17
117.5201007898561,Factory 3_City B_Type A_2023-11-18
62.73969349478765,Factory 3_City B_Type C_2023-11-19
98.6385980241219,Factory 3_City E_Type B_2023-11-20
72.03858828617783,Factory 3_City C_Type B_2023-11-21
91.88726249174664,Factory 3_City C_Type A_2023-11-22
63.48183782830215,Factory 3_City D_Type A_2023-11-23
79.94404714042696,Factory 3_City D_Type C_2023-11-24
74.42999245768117,Factory 3_City D_Type A_2023-11-25
90.07688108178358,Factory 3_City A_Type C_2023-11-26
111.069396851257,Factory 3_City D_Type C_2023-11-27
116.71029086468045,Factory 3_City C_Type A_2023-11-28
65.86677619536124,Factory 3_City E_Type C_2023-11-29
98.5974606525757,Factory 3_City B_Type C_2023-11-30
107.33725588186704,Factory 3_City A_Type A_2023-12-01
85.38871205260199,Factory 3_City B_Type C_2023-12-02
81.02065914184301,Factory 3_City D_Type C_2023-12-03
76.54742234487577,Factory 3_City E_Type A_2023-12-04
91.71631130305768,Factory 3_City E_Type C_2023-12-05
73.2605664064119,Factory 3_City E_Type A_2023-12-06
77.17910935573853,Factory 3_City B_Type A_2023-12-07
58.58742704418149,Factory 3_City A_Type A_2023-12-08
95.7502737590438,Factory 3_City B_Type B_2023-12-09
118.68259672322829,Factory 3_City B_Type A_2023-12-10
115.58886003851735,Factory 3_City B_Type C_2023-12-11
105.35251162457756,Factory 3_City D_Type B_2023-12-12
57.18104588349668,Factory 3_City A_Type A_2023-12-13
63.30905536189384,Factory 3_City D_Type C_2023-12-14
53.85193997806572,Factory 3_City B_Type B_2023-12-15
93.79952819456122,Factory 3_City B_Type A_2023-12-16
81.56185874993301,Factory 3_City D_Type A_2023-12-17
117.02428606692656,Factory 3_City A_Type B_2023-12-18
84.33284109573273,Factory 3_City E_Type C_2023-12-19
85.78216941024144,Factory 3_City B_Type A_2023-12-20
53.24949698127278,Factory 3_City E_Type C_2023-12-21
77.2767824075716,Factory 3_City B_Type B_2023-12-22
52.4745574728486,Factory 3_City E_Type B_2023-12-23
57.77538751855464,Factory 3_City A_Type C_2023-12-24
59.41515033213799,Factory 3_City C_Type C_2023-12-25
74.65035223388617,Factory 3_City E_Type A_2023-12-26
66.51971970864825,Factory 3_City D_Type A_2023-12-27
115.08636764771808,Factory 3_City E_Type C_2023-12-28
116.93460615573304,Factory 3_City B_Type B_2023-12-29
100.61254064014967,Factory 3_City C_Type C_2023-12-30
60.42745469839152,Factory 3_City B_Type C_2023-12-31
97.75353745463136,Factory 4_City A_Type C_2023-01-01
117.01228561897535,Factory 4_City B_Type A_2023-01-02
64.24171353704594,Factory 4_City A_Type C_2023-01-03
77.19572299920779,Factory 4_City D_Type A_2023-01-04
81.74326736455767,Factory 4_City B_Type C_2023-01-05
80.88835410544664,Factory 4_City A_Type A_2023-01-06
97.76784732249806,Factory 4_City E_Type C_2023-01-07
107.5331576153504,Factory 4_City A_Type C_2023-01-08
118.75547671254832,Factory 4_City A_Type C_2023-01-09
54.75023350041327,Factory 4_City A_Type C_2023-01-10
112.83791143569324,Factory 4_City E_Type A_2023-01-11
113.5463228013176,Factory 4_City A_Type C_2023-01-12
88.65928168062885,Factory 4_City A_Type C_2023-01-13
117.272584964673,Factory 4_City C_Type B_2023-01-14
96.58011243041464,Factory 4_City B_Type A_2023-01-15
73.10328139882094,Factory 4_City E_Type C_2023-01-16
59.40842888214524,Factory 4_City E_Type B_2023-01-17
117.10862912380628,Factory 4_City D_Type C_2023-01-18
93.38143854469646,Factory 4_City A_Type B_2023-01-19
117.26120492148904,Factory 4_City A_Type B_2023-01-20
80.64308811089967,Factory 4_City C_Type B_2023-01-21
77.11413121450424,Factory 4_City D_Type A_2023-01-22
97.79336883831796,Factory 4_City A_Type B_2023-01-23
58.70158449338241,Factory 4_City B_Type C_2023-01-24
119.16004446869717,Factory 4_City E_Type B_2023-01-25
55.58431477165963,Factory 4_City B_Type C_2023-01-26
54.44864910318307,Factory 4_City D_Type C_2023-01-27
56.87725552863383,Factory 4_City E_Type A_2023-01-28
70.15235418666487,Factory 4_City B_Type C_2023-01-29
76.60603013691417,Factory 4_City C_Type C_2023-01-30
89.7866405682436,Factory 4_City B_Type C_2023-01-31
84.961410352795,Factory 4_City D_Type A_2023-02-01
107.5909054873143,Factory 4_City B_Type B_2023-02-02
96.77563524152367,Factory 4_City A_Type B_2023-02-03
51.971549581173626,Factory 4_City E_Type A_2023-02-04
81.9919148514301,Factory 4_City D_Type B_2023-02-05
78.65797446461627,Factory 4_City D_Type C_2023-02-06
92.46857744237002,Factory 4_City A_Type B_2023-02-07
51.37467381237717,Factory 4_City A_Type C_2023-02-08
97.516514054687,Factory 4_City C_Type C_2023-02-09
97.6763727810893,Factory 4_City B_Type B_2023-02-10
90.55703756615624,Factory 4_City B_Type B_2023-02-11
106.19357012754128,Factory 4_City D_Type C_2023-02-12
95.3379793358096,Factory 4_City E_Type A_2023-02-13
99.81772238303785,Factory 4_City A_Type C_2023-02-14
56.5781621085868,Factory 4_City C_Type A_2023-02-15
58.075736177377166,Factory 4_City D_Type B_2023-02-16
84.44714739472508,Factory 4_City E_Type A_2023-02-17
51.88329076947437,Factory 4_City A_Type A_2023-02-18
85.09181899125143,Factory 4_City B_Type C_2023-02-19
63.42958000102986,Factory 4_City A_Type A_2023-02-20
81.16312820178211,Factory 4_City D_Type B_2023-02-21
66.41991119091922,Factory 4_City E_Type C_2023-02-22
79.82422938899248,Factory 4_City D_Type A_2023-02-23
114.62933750788456,Factory 4_City A_Type C_2023-02-24
60.62638185278397,Factory 4_City A_Type A_2023-02-25
64.18892358451474,Factory 4_City E_Type A_2023-02-26
118.51019959390696,Factory 4_City B_Type A_2023-02-27
89.06337688720372,Factory 4_City C_Type B_2023-02-28
95.49150651140664,Factory 4_City D_Type A_2023-03-01
103.3466969407204,Factory 4_City A_Type A_2023-03-02
116.49427270494364,Factory 4_City D_Type B_2023-03-03
58.54557743305669,Factory 4_City E_Type A_2023-03-04
99.51724683006262,Factory 4_City D_Type B_2023-03-05
116.621564456291,Factory 4_City D_Type C_2023-03-06
55.6292000442845,Factory 4_City A_Type A_2023-03-07
105.72599873887025,Factory 4_City D_Type C_2023-03-08
67.50560441810238,Factory 4_City C_Type C_2023-03-09
100.24907098881138,Factory 4_City B_Type C_2023-03-10
79.81760596230312,Factory 4_City E_Type B_2023-03-11
55.99876642099416,Factory 4_City A_Type B_2023-03-12
54.84530671865717,Factory 4_City C_Type C_2023-03-13
52.27707582101981,Factory 4_City E_Type B_2023-03-14
89.11085799529403,Factory 4_City C_Type B_2023-03-15
51.74326405250149,Factory 4_City B_Type A_2023-03-16
110.71334032037824,Factory 4_City D_Type C_2023-03-17
74.03500334884659,Factory 4_City D_Type C_2023-03-18
82.57094404276367,Factory 4_City B_Type B_2023-03-19
81.38152067675341,Factory 4_City B_Type A_2023-03-20
73.37995939650104,Factory 4_City A_Type B_2023-03-21
55.15070409971423,Factory 4_City D_Type C_2023-03-22
116.81561650901465,Factory 4_City D_Type B_2023-03-23
56.141470912712194,Factory 4_City E_Type C_2023-03-24
87.4020093849777,Factory 4_City C_Type B_2023-03-25
70.47994147770908,Factory 4_City E_Type A_2023-03-26
69.6452473986171,Factory 4_City B_Type A_2023-03-27
116.45095008348548,Factory 4_City D_Type B_2023-03-28
86.74582373526428,Factory 4_City A_Type A_2023-03-29
84.48869070506647,Factory 4_City E_Type A_2023-03-30
52.36843419402523,Factory 4_City C_Type B_2023-03-31
90.60340615354612,Factory 4_City D_Type A_2023-04-01
110.2497366307892,Factory 4_City E_Type A_2023-04-02
62.46606676670911,Factory 4_City A_Type A_2023-04-03
51.50728202090186,Factory 4_City C_Type A_2023-04-04
106.24006560563268,Factory 4_City E_Type C_2023-04-05
100.74576084273188,Factory 4_City A_Type A_2023-04-06
106.43236760516778,Factory 4_City E_Type C_2023-04-07
64.77869359510217,Factory 4_City D_Type A_2023-04-08
88.12444911774301,Factory 4_City C_Type C_2023-04-09
81.16238452080643,Factory 4_City D_Type C_2023-04-10
60.106284858804976,Factory 4_City E_Type A_2023-04-11
114.55087665557204,Factory 4_City A_Type B_2023-04-12
105.17803502253878,Factory 4_City C_Type B_2023-04-13
68.75269388364237,Factory 4_City B_Type A_2023-04-14
104.1712367743398,Factory 4_City C_Type C_2023-04-15
89.65313399899384,Factory 4_City C_Type B_2023-04-16
71.45885480381718,Factory 4_City D_Type C_2023-04-17
76.18374461657757,Factory 4_City A_Type C_2023-04-18
113.10287629149668,Factory 4_City B_Type A_2023-04-19
71.98264947175385,Factory 4_City B_Type A_2023-04-20
77.92147855975377,Factory 4_City E_Type A_2023-04-21
59.212388462784446,Factory 4_City C_Type C_2023-04-22
100.4197518304485,Factory 4_City B_Type C_2023-04-23
59.93573168407829,Factory 4_City C_Type B_2023-04-24
58.20544117362072,Factory 4_City A_Type C_2023-04-25
107.5653483357899,Factory 4_City C_Type C_2023-04-26
88.64148600869845,Factory 4_City E_Type A_2023-04-27
51.81069572077941,Factory 4_City C_Type A_2023-04-28
55.81029382350164,Factory 4_City A_Type C_2023-04-29
69.2575313366288,Factory 4_City E_Type A_2023-04-30
103.18082853528284,Factory 4_City A_Type A_2023-05-01
75.8298328794408,Factory 4_City D_Type C_2023-05-02
81.04231456460943,Factory 4_City C_Type B_2023-05-03
81.93831644599592,Factory 4_City A_Type C_2023-05-04
94.22569345633411,Factory 4_City D_Type B_2023-05-05
107.54121450359122,Factory 4_City E_Type B_2023-05-06
110.76529400348112,Factory 4_City D_Type C_2023-05-07
79.94908032086434,Factory 4_City C_Type C_2023-05-08
61.69968532447794,Factory 4_City C_Type A_2023-05-09
82.69671747876679,Factory 4_City E_Type A_2023-05-10
89.11214980164661,Factory 4_City D_Type A_2023-05-11
103.5238394379075,Factory 4_City B_Type B_2023-05-12
96.7145265279898,Factory 4_City B_Type A_2023-05-13
53.69639759415071,Factory 4_City C_Type B_2023-05-14
58.26266527141675,Factory 4_City C_Type A_2023-05-15
60.45473176236102,Factory 4_City D_Type C_2023-05-16
81.37111795971072,Factory 4_City A_Type C_2023-05-17
53.54050796167162,Factory 4_City D_Type A_2023-05-18
81.38661679322946,Factory 4_City B_Type C_2023-05-19
71.01265163332909,Factory 4_City A_Type A_2023-05-20
60.72623790232587,Factory 4_City A_Type B_2023-05-21
109.06707216956627,Factory 4_City C_Type C_2023-05-22
55.71796019106254,Factory 4_City A_Type A_2023-05-23
116.04224999959132,Factory 4_City B_Type B_2023-05-24
115.511520427024,Factory 4_City C_Type C_2023-05-25
83.70651765838036,Factory 4_City C_Type A_2023-05-26
68.86320379731131,Factory 4_City A_Type B_2023-05-27
116.88714500600122,Factory 4_City B_Type B_2023-05-28
58.342591351141024,Factory 4_City B_Type A_2023-05-29
101.07655683319852,Factory 4_City D_Type A_2023-05-30
117.04970494297793,Factory 4_City A_Type C_2023-05-31
81.99791276839215,Factory 4_City B_Type A_2023-06-01
66.711908044464,Factory 4_City D_Type A_2023-06-02
57.076890264293965,Factory 4_City E_Type A_2023-06-03
88.28405903473772,Factory 4_City C_Type B_2023-06-04
90.68525856092954,Factory 4_City D_Type A_2023-06-05
54.65764326274196,Factory 4_City D_Type B_2023-06-06
67.33941215935306,Factory 4_City B_Type B_2023-06-07
94.386977986806,Factory 4_City C_Type B_2023-06-08
83.13249033845375,Factory 4_City B_Type A_2023-06-09
64.13418665730956,Factory 4_City E_Type B_2023-06-10
74.49925324903944,Factory 4_City A_Type C_2023-06-11
51.67204845655875,Factory 4_City B_Type B_2023-06-12
51.11830801903676,Factory 4_City B_Type C_2023-06-13
91.64696343907856,Factory 4_City A_Type B_2023-06-14
61.23519665839217,Factory 4_City B_Type A_2023-06-15
92.17239662799304,Factory 4_City A_Type C_2023-06-16
73.29363715060549,Factory 4_City A_Type A_2023-06-17
93.03397092026262,Factory 4_City B_Type B_2023-06-18
76.33086669824183,Factory 4_City B_Type B_2023-06-19
80.05182586962133,Factory 4_City A_Type A_2023-06-20
70.7365713012885,Factory 4_City D_Type C_2023-06-21
104.95476401242315,Factory 4_City B_Type C_2023-06-22
93.08987074923628,Factory 4_City A_Type B_2023-06-23
53.53605825791704,Factory 4_City C_Type A_2023-06-24
112.66529407058184,Factory 4_City B_Type C_2023-06-25
117.46134826398048,Factory 4_City B_Type A_2023-06-26
117.9228670846112,Factory 4_City B_Type A_2023-06-27
71.8296548120876,Factory 4_City B_Type A_2023-06-28
60.6056097739247,Factory 4_City A_Type B_2023-06-29
86.66839075614278,Factory 4_City C_Type C_2023-06-30
56.53296791845764,Factory 4_City E_Type A_2023-07-01
78.19564585001845,Factory 4_City C_Type B_2023-07-02
86.55131873531393,Factory 4_City A_Type B_2023-07-03
86.03076999507068,Factory 4_City D_Type B_2023-07-04
56.20043619509686,Factory 4_City D_Type A_2023-07-05
106.41845384255522,Factory 4_City B_Type A_2023-07-06
86.62024622402433,Factory 4_City C_Type C_2023-07-07
118.19084783227896,Factory 4_City D_Type B_2023-07-08
87.02806836750352,Factory 4_City C_Type C_2023-07-09
119.21932214635022,Factory 4_City A_Type C_2023-07-10
65.16425407178609,Factory 4_City D_Type B_2023-07-11
78.53847397497026,Factory 4_City B_Type B_2023-07-12
74.16197743133326,Factory 4_City D_Type B_2023-07-13
56.19643847998987,Factory 4_City D_Type B_2023-07-14
95.89198384582131,Factory 4_City C_Type C_2023-07-15
74.71128446658992,Factory 4_City D_Type A_2023-07-16
113.90525661082022,Factory 4_City C_Type B_2023-07-17
74.88849249628257,Factory 4_City C_Type C_2023-07-18
102.46579998575508,Factory 4_City E_Type B_2023-07-19
78.82770467737608,Factory 4_City D_Type A_2023-07-20
94.47242734799175,Factory 4_City A_Type B_2023-07-21
82.7348905942685,Factory 4_City C_Type B_2023-07-22
79.1486431409032,Factory 4_City A_Type C_2023-07-23
92.8371400093587,Factory 4_City A_Type A_2023-07-24
81.89121895699387,Factory 4_City C_Type A_2023-07-25
101.25177196119316,Factory 4_City B_Type B_2023-07-26
119.83035386292411,Factory 4_City D_Type A_2023-07-27
82.85952614388349,Factory 4_City A_Type A_2023-07-28
113.15864977964397,Factory 4_City B_Type A_2023-07-29
64.84217422645494,Factory 4_City D_Type C_2023-07-30
66.72746043787399,Factory 4_City D_Type B_2023-07-31
63.91233812680972,Factory 4_City D_Type B_2023-08-01
110.22401428120884,Factory 4_City B_Type B_2023-08-02
55.47341529952934,Factory 4_City B_Type C_2023-08-03
80.8332761052867,Factory 4_City D_Type C_2023-08-04
87.42722957283019,Factory 4_City D_Type B_2023-08-05
82.18570328076842,Factory 4_City E_Type C_2023-08-06
71.36903606472688,Factory 4_City D_Type B_2023-08-07
98.94036449057116,Factory 4_City E_Type C_2023-08-08
113.39004206127188,Factory 4_City B_Type A_2023-08-09
97.1059656685143,Factory 4_City D_Type C_2023-08-10
51.56363580667259,Factory 4_City D_Type C_2023-08-11
117.46094409832666,Factory 4_City A_Type C_2023-08-12
89.45697458909007,Factory 4_City E_Type A_2023-08-13
106.10672403815909,Factory 4_City D_Type B_2023-08-14
66.26664539768109,Factory 4_City E_Type C_2023-08-15
83.35023689047284,Factory 4_City E_Type A_2023-08-16
76.11435028009073,Factory 4_City C_Type A_2023-08-17
73.48477042316499,Factory 4_City E_Type A_2023-08-18
75.96636543411168,Factory 4_City D_Type B_2023-08-19
101.71962499546017,Factory 4_City A_Type C_2023-08-20
57.7452093665343,Factory 4_City B_Type C_2023-08-21
61.358153498602704,Factory 4_City B_Type B_2023-08-22
59.5233944117839,Factory 4_City B_Type B_2023-08-23
106.30311676854086,Factory 4_City B_Type A_2023-08-24
86.85537277675026,Factory 4_City C_Type B_2023-08-25
79.39429650794199,Factory 4_City A_Type C_2023-08-26
113.71900891525908,Factory 4_City A_Type A_2023-08-27
93.07535078190402,Factory 4_City A_Type C_2023-08-28
53.62726899275377,Factory 4_City A_Type C_2023-08-29
58.065307451729936,Factory 4_City A_Type A_2023-08-30
55.21548305152464,Factory 4_City B_Type A_2023-08-31
109.11794412860266,Factory 4_City D_Type A_2023-09-01
68.77947487588995,Factory 4_City A_Type A_2023-09-02
107.01930892718316,Factory 4_City B_Type B_2023-09-03
71.61094112558554,Factory 4_City D_Type A_2023-09-04
63.61237414125971,Factory 4_City C_Type B_2023-09-05
116.7482373194624,Factory 4_City A_Type C_2023-09-06
57.11958971798152,Factory 4_City C_Type B_2023-09-07
63.21563828093423,Factory 4_City D_Type C_2023-09-08
60.95226249755585,Factory 4_City A_Type A_2023-09-09
106.18527315749742,Factory 4_City D_Type A_2023-09-10
