batch_quality_pass_pcnt,waste_generated_kg,water_usage_liters,production_volume_units,defect_rate_pcnt,factory,date,key_point
93.12814728321618,33.00536217614629,1123.5884902852615,1930,2.105014304602487,Factory 2,2023-07-19,Factory 2_City B_Type C_2023-07-19
95.19901481755528,23.473999877415068,1416.0690071804086,778,1.991963915876612,Factory 2,2023-07-20,Factory 2_City A_Type B_2023-07-20
83.62470888831767,16.366589523546157,1060.3521208427796,1824,3.1460306254481907,Factory 2,2023-07-21,Factory 2_City C_Type A_2023-07-21
98.70902552438956,40.21815237301031,4521.1650520537205,1734,3.390787584252242,Factory 2,2023-07-22,Factory 2_City E_Type B_2023-07-22
93.75922825342074,42.369522866987246,3206.81901038094,889,1.5470848060273394,Factory 2,2023-07-23,Factory 2_City A_Type C_2023-07-23
89.23485641518135,39.98971025691272,1285.69108436463,1399,3.768049747395546,Factory 2,2023-07-24,Factory 2_City B_Type C_2023-07-24
85.86803237370673,23.977004507751523,3820.7559156694183,1596,3.8088485320643146,Factory 2,2023-07-25,Factory 2_City A_Type B_2023-07-25
92.64985426733556,45.89627876769435,2330.2939675064945,939,1.619517272514179,Factory 2,2023-07-26,Factory 2_City B_Type C_2023-07-26
94.29486740555043,10.728212124127944,1514.2724234207324,1663,2.2697196779701403,Factory 2,2023-07-27,Factory 2_City D_Type C_2023-07-27
98.18535971802564,15.4798731447587,3260.583882227775,1417,1.7929989543783686,Factory 2,2023-07-28,Factory 2_City C_Type B_2023-07-28
97.64352026196336,17.01819880787764,4224.838620689732,976,3.981450586511631,Factory 2,2023-07-29,Factory 2_City C_Type A_2023-07-29
82.88167224679478,43.17146710122056,3918.747223177221,1378,2.9670521410397828,Factory 2,2023-07-30,Factory 2_City C_Type C_2023-07-30
82.64984380963845,49.11904477411871,3815.410740531384,614,3.449372182537874,Factory 2,2023-07-31,Factory 2_City B_Type A_2023-07-31
83.51924328578782,36.15158603346892,2752.1271325378784,1699,4.037365400156062,Factory 2,2023-08-01,Factory 2_City B_Type B_2023-08-01
96.87790562083352,29.690256255157777,4593.782136576732,838,1.7829379543882429,Factory 2,2023-08-02,Factory 2_City B_Type C_2023-08-02
96.02078369085,13.025787226293986,2851.322628795231,1278,2.863750516725628,Factory 2,2023-08-03,Factory 2_City A_Type C_2023-08-03
83.92678581799244,21.51623617589932,3942.48391103954,757,3.867431853878736,Factory 2,2023-08-04,Factory 2_City E_Type A_2023-08-04
95.31612453550969,18.99040950635278,3452.2081034779144,1584,1.6204181644962306,Factory 2,2023-08-05,Factory 2_City B_Type C_2023-08-05
86.60169726099329,24.25186862207427,2566.527823815268,1416,3.4159312801036616,Factory 2,2023-08-06,Factory 2_City D_Type A_2023-08-06
91.43901978561384,12.461705876395849,4409.292699102061,1270,3.072217339520113,Factory 2,2023-08-07,Factory 2_City C_Type C_2023-08-07
81.52981461323873,26.20903131717336,1159.7287570624371,683,1.5448739837803065,Factory 2,2023-08-08,Factory 2_City B_Type B_2023-08-08
98.21716698162416,17.211818427871215,1251.5930304274368,1456,3.247085147220049,Factory 2,2023-08-09,Factory 2_City A_Type C_2023-08-09
82.70679981365507,19.17647964938425,3580.548163277033,1527,4.236599701488604,Factory 2,2023-08-10,Factory 2_City D_Type B_2023-08-10
88.40949556583773,43.94511194883913,4034.594370969789,755,2.505864951238412,Factory 2,2023-08-11,Factory 2_City B_Type A_2023-08-11
82.12507293215502,26.922352367868992,4437.24231693109,724,2.260649327795728,Factory 2,2023-08-12,Factory 2_City A_Type A_2023-08-12
91.99024978518622,37.08760375907141,3791.218793977634,689,3.9995809631795423,Factory 2,2023-08-13,Factory 2_City A_Type C_2023-08-13
90.91621657599792,22.552751213086463,1980.6121182061256,1673,2.539180704150327,Factory 2,2023-08-14,Factory 2_City C_Type A_2023-08-14
89.2008080683704,29.60160825762248,2619.5723872922654,884,4.117561550538546,Factory 2,2023-08-15,Factory 2_City D_Type A_2023-08-15
94.99821303577656,24.857358025869296,4317.600880795743,601,2.557555383016365,Factory 2,2023-08-16,Factory 2_City B_Type C_2023-08-16
95.34557947564538,34.99292568373751,4952.346626946239,1546,4.292177383636192,Factory 2,2023-08-17,Factory 2_City A_Type A_2023-08-17
82.86966485744159,14.11395888247219,2723.097648949939,1243,3.1116245381846657,Factory 2,2023-08-18,Factory 2_City B_Type A_2023-08-18
89.45526147988049,25.937006749578547,4911.438535247874,1540,2.939100487600637,Factory 2,2023-08-19,Factory 2_City D_Type B_2023-08-19
91.02082755066388,13.493094902338765,4704.325387147675,1382,4.321045133010575,Factory 2,2023-08-20,Factory 2_City D_Type A_2023-08-20
82.48970728194541,12.466648292296163,4984.316515627306,1080,4.294487680167145,Factory 2,2023-08-21,Factory 2_City D_Type B_2023-08-21
93.48621770931366,45.46679026608832,3662.2255551549774,1992,2.0884180492016147,Factory 2,2023-08-22,Factory 2_City B_Type B_2023-08-22
96.3859332651256,21.58871672510142,1931.089134300867,1010,1.542872310122101,Factory 2,2023-08-23,Factory 2_City C_Type B_2023-08-23
88.86605302905356,47.8655490885981,4682.14092495851,500,2.11528126117083,Factory 2,2023-08-24,Factory 2_City D_Type A_2023-08-24
81.31700896605503,25.68511419947153,1473.2962920125528,1598,1.881159750714012,Factory 2,2023-08-25,Factory 2_City B_Type B_2023-08-25
97.92656717703154,29.41491580676777,1804.333953624184,1913,3.646917708200878,Factory 2,2023-08-26,Factory 2_City A_Type B_2023-08-26
89.56088873142431,41.04466393654002,2726.607050375844,512,3.5859882193577013,Factory 2,2023-08-27,Factory 2_City E_Type C_2023-08-27
83.23192367757522,29.12250178455809,3195.8985399445564,855,2.8253894713278163,Factory 2,2023-08-28,Factory 2_City E_Type B_2023-08-28
81.28354202565805,43.95009866675373,3046.078229851495,1299,2.1937108121731086,Factory 2,2023-08-29,Factory 2_City C_Type C_2023-08-29
92.97589219788128,45.11376601900099,4893.148199756728,1254,3.118726888686184,Factory 2,2023-08-30,Factory 2_City E_Type A_2023-08-30
88.57219040947908,24.546364573264267,3320.687479965215,858,1.629669454253337,Factory 2,2023-08-31,Factory 2_City C_Type B_2023-08-31
87.29072131966963,15.409593119388902,3381.493466195574,1754,2.7011420395911947,Factory 2,2023-09-01,Factory 2_City B_Type A_2023-09-01
82.4323052388653,29.39756122331053,2875.771373763263,1941,4.352734464443496,Factory 2,2023-09-02,Factory 2_City C_Type B_2023-09-02
86.88268258902313,47.34976792911254,4159.926197250701,1264,2.132907869135098,Factory 2,2023-09-03,Factory 2_City A_Type C_2023-09-03
84.893996867462,29.727820791517168,2194.3550251531706,707,2.313660829280527,Factory 2,2023-09-04,Factory 2_City D_Type A_2023-09-04
85.34190726816466,16.22904047693382,4075.471049967892,1957,2.8022291825907586,Factory 2,2023-09-05,Factory 2_City E_Type C_2023-09-05
83.37731086869519,45.13359280173513,2132.305757001507,1863,1.942820457472766,Factory 2,2023-09-06,Factory 2_City E_Type C_2023-09-06
87.39159572728651,41.72049595077594,4954.361916105328,1539,2.479511518411667,Factory 2,2023-09-07,Factory 2_City E_Type C_2023-09-07
92.74395537284596,29.95924020775046,3614.5457796402,1449,2.1997977057511298,Factory 2,2023-09-08,Factory 2_City E_Type C_2023-09-08
97.78679274537208,39.68370370232978,3784.5836997541646,1122,2.676404487308325,Factory 2,2023-09-09,Factory 2_City A_Type B_2023-09-09
90.40228022983996,31.70212975106445,1767.8560364926102,1029,4.443115880043636,Factory 2,2023-09-10,Factory 2_City A_Type A_2023-09-10
92.13867737209782,40.62125326190396,1065.3866609447707,1670,3.366592938840399,Factory 2,2023-09-11,Factory 2_City D_Type C_2023-09-11
87.2453805253234,22.76381359491952,4548.567994776575,1243,3.53807636976494,Factory 2,2023-09-12,Factory 2_City A_Type B_2023-09-12
97.59383914447724,38.52657075029363,3337.8696722335,1969,2.696874681164801,Factory 2,2023-09-13,Factory 2_City E_Type C_2023-09-13
89.4807580117212,44.20921453376275,1710.6236314113555,1573,2.549619272100462,Factory 2,2023-09-14,Factory 2_City A_Type A_2023-09-14
90.73875290237729,34.60204662114259,4916.448678979209,1897,4.377987324701602,Factory 2,2023-09-15,Factory 2_City C_Type A_2023-09-15
89.36367644209022,17.58590520078146,1912.4896132813128,1191,3.190136874676845,Factory 2,2023-09-16,Factory 2_City C_Type B_2023-09-16
96.76280934350936,13.571243051165975,2549.766469420939,1787,2.081306384673677,Factory 2,2023-09-17,Factory 2_City B_Type B_2023-09-17
84.46196515917612,35.90845339472661,1925.6504887085944,1392,3.3273618666398908,Factory 2,2023-09-18,Factory 2_City E_Type C_2023-09-18
90.16436740764269,30.5821236533512,1349.9184230037122,1039,3.497305931436124,Factory 2,2023-09-19,Factory 2_City A_Type A_2023-09-19
84.60601980511541,27.09319303896031,4096.627169988664,1718,2.46548252450724,Factory 2,2023-09-20,Factory 2_City A_Type A_2023-09-20
96.68837651186416,36.40690566587828,4178.507164107126,1909,3.3307469348694143,Factory 2,2023-09-21,Factory 2_City C_Type B_2023-09-21
82.4610055881067,48.664599690568565,3376.637431518606,927,3.138928714137897,Factory 2,2023-09-22,Factory 2_City A_Type C_2023-09-22
96.00917920923968,34.349219303393944,4504.893172526564,995,3.4895874760450187,Factory 2,2023-09-23,Factory 2_City E_Type C_2023-09-23
91.44771541350995,40.750279061255,4348.398007155609,1297,1.9327598072334324,Factory 2,2023-09-24,Factory 2_City D_Type B_2023-09-24
87.65444904385198,22.087420399976672,2110.115167940114,1348,3.546687802729752,Factory 2,2023-09-25,Factory 2_City A_Type B_2023-09-25
82.31494311573529,12.91330915959955,4754.843265668109,1072,3.459693806420536,Factory 2,2023-09-26,Factory 2_City D_Type B_2023-09-26
94.58262721251192,38.92137723403182,2572.985859168151,1874,2.711020972872084,Factory 2,2023-09-27,Factory 2_City D_Type B_2023-09-27
82.77841279043597,26.66876459892196,3471.892187389229,1225,4.189169664258079,Factory 2,2023-09-28,Factory 2_City B_Type B_2023-09-28
94.65735561279286,14.082471405513072,1931.4559591633645,1494,4.377971713524641,Factory 2,2023-09-29,Factory 2_City C_Type B_2023-09-29
83.99878212569807,29.75899953221064,2105.642164374699,1151,2.6184299676096163,Factory 2,2023-09-30,Factory 2_City B_Type C_2023-09-30
86.92025474080357,42.512935786759805,3347.6774263603443,1190,3.2293795693777017,Factory 2,2023-10-01,Factory 2_City B_Type B_2023-10-01
91.19481722851322,17.074528483756627,3648.509395416995,1863,2.0469399707809184,Factory 2,2023-10-02,Factory 2_City E_Type A_2023-10-02
86.189594273224,46.30523813338828,1671.5156043313852,784,2.5287888281945503,Factory 2,2023-10-03,Factory 2_City D_Type B_2023-10-03
94.007726986378,15.516919590548133,4927.268839859356,1746,4.008929625047015,Factory 2,2023-10-04,Factory 2_City C_Type B_2023-10-04
94.79439087042329,10.5851415682028,4517.2866370602405,940,2.256655179805116,Factory 2,2023-10-05,Factory 2_City C_Type B_2023-10-05
84.92844054099626,40.87956281018764,4792.978142889875,1821,2.0705344065719777,Factory 2,2023-10-06,Factory 2_City C_Type C_2023-10-06
85.90504633815829,11.374728236053922,2610.8051449278555,1273,3.065366451412032,Factory 2,2023-10-07,Factory 2_City E_Type A_2023-10-07
97.817964978717,46.199075271267255,1017.6064360151452,874,4.46976447382482,Factory 2,2023-10-08,Factory 2_City C_Type A_2023-10-08
98.3976679785432,42.3607416906679,3021.3412839085736,1081,2.4289658231413838,Factory 2,2023-10-09,Factory 2_City A_Type A_2023-10-09
86.83926897277995,40.57731449480768,4030.335330876229,1211,1.864327847185125,Factory 2,2023-10-10,Factory 2_City B_Type C_2023-10-10
83.86250155328317,48.58742225787367,4502.226617398425,1808,2.946636845268628,Factory 2,2023-10-11,Factory 2_City B_Type B_2023-10-11
93.11249561080096,25.625626192173563,2887.751714225835,1303,3.181464118434306,Factory 2,2023-10-12,Factory 2_City E_Type B_2023-10-12
84.73957407209622,46.24430399447496,1906.5891953322807,850,3.5574454985161337,Factory 2,2023-10-13,Factory 2_City C_Type A_2023-10-13
96.988044369561,37.88565401969596,2418.683306441242,1377,3.442326365448609,Factory 2,2023-10-14,Factory 2_City B_Type A_2023-10-14
84.35710358446607,20.687380686827417,1870.4560977953024,1128,2.436695518862205,Factory 2,2023-10-15,Factory 2_City D_Type C_2023-10-15
85.2113271482775,31.58822061306523,1594.7554895799212,623,1.8045115749106064,Factory 2,2023-10-16,Factory 2_City B_Type C_2023-10-16
98.63125035229096,30.68193418760533,1182.9064590490907,1775,1.8264221706901969,Factory 2,2023-10-17,Factory 2_City C_Type B_2023-10-17
85.75269825477716,36.90268780378492,3762.026528044544,678,2.817576497048001,Factory 2,2023-10-18,Factory 2_City B_Type B_2023-10-18
98.16042312031313,39.38617991412256,4711.084393627277,1179,3.4403248832457978,Factory 2,2023-10-19,Factory 2_City D_Type C_2023-10-19
86.08687743935381,23.025791077995702,1944.9878708604588,1624,3.889772809192933,Factory 2,2023-10-20,Factory 2_City A_Type B_2023-10-20
86.11767865839836,41.867345842921054,1768.039106094378,607,1.8060896839244711,Factory 2,2023-10-21,Factory 2_City D_Type B_2023-10-21
80.02708883746313,30.89157893244688,2439.894072706678,754,4.0304474784428574,Factory 2,2023-10-22,Factory 2_City D_Type B_2023-10-22
97.98125510227302,10.137845751074789,2320.724092611519,1409,1.9000273909322865,Factory 2,2023-10-23,Factory 2_City D_Type A_2023-10-23
92.132882016407,16.49476898105572,1491.306170298917,1541,2.2982379308991545,Factory 2,2023-10-24,Factory 2_City B_Type B_2023-10-24
91.55027000453188,40.5934958841101,2621.0271222884307,1528,3.646352890947372,Factory 2,2023-10-25,Factory 2_City A_Type B_2023-10-25
93.21611831176732,20.192704945775255,1627.334799585452,1469,4.261323109450856,Factory 2,2023-10-26,Factory 2_City A_Type A_2023-10-26
95.91868867854842,29.25974714197577,1677.1448410911578,1913,2.617271088525021,Factory 2,2023-10-27,Factory 2_City D_Type B_2023-10-27
92.30399132533032,11.23472530169844,1662.652669905651,672,4.216624983452589,Factory 2,2023-10-28,Factory 2_City C_Type B_2023-10-28
96.71557182028174,31.877394097928438,2923.1256717964534,1635,4.38383772710216,Factory 2,2023-10-29,Factory 2_City D_Type C_2023-10-29
90.98023570753602,25.79794854709052,2696.603520233066,1432,4.252381971779237,Factory 2,2023-10-30,Factory 2_City D_Type A_2023-10-30
91.9214665865219,46.11675892932215,4633.784822761607,954,1.6444523675196028,Factory 2,2023-10-31,Factory 2_City C_Type B_2023-10-31
91.49957439387146,35.01588772667253,3558.8082486364106,1494,2.1453906792740374,Factory 2,2023-11-01,Factory 2_City C_Type B_2023-11-01
89.94114237937855,32.902618155907554,2343.4172634433285,919,2.314796770741193,Factory 2,2023-11-02,Factory 2_City C_Type A_2023-11-02
87.5167318500721,42.90624490841542,3593.695727086315,1800,4.114072023696624,Factory 2,2023-11-03,Factory 2_City A_Type B_2023-11-03
80.4707084117533,19.176747060628536,1630.8812683329988,643,1.5865945183740924,Factory 2,2023-11-04,Factory 2_City B_Type C_2023-11-04
87.50424812459663,36.13730750010516,3307.643631593517,1844,3.7182343663700745,Factory 2,2023-11-05,Factory 2_City A_Type C_2023-11-05
83.71541956876594,47.07169977637205,2821.433551980497,597,3.016623449319873,Factory 2,2023-11-06,Factory 2_City A_Type B_2023-11-06
84.35861190723392,27.16868207361058,4980.194893630864,1006,3.734778675586451,Factory 2,2023-11-07,Factory 2_City A_Type A_2023-11-07
93.79553437688558,24.156432987322685,4017.437017424502,838,4.224865870461986,Factory 2,2023-11-08,Factory 2_City E_Type C_2023-11-08
81.3976595505766,34.52430383822359,4512.865241096812,1086,1.69999665382747,Factory 2,2023-11-09,Factory 2_City D_Type B_2023-11-09
83.30697111593565,40.28128217844132,3073.323148039326,803,3.262063893413968,Factory 2,2023-11-10,Factory 2_City D_Type B_2023-11-10
94.69663012721796,18.09123070157504,2239.6089093490737,1764,2.862948455635173,Factory 2,2023-11-11,Factory 2_City B_Type C_2023-11-11
80.65289755512036,20.742164248387176,2725.6228146791414,1423,1.7741143216842443,Factory 2,2023-11-12,Factory 2_City A_Type A_2023-11-12
95.43666305765912,48.908398942455456,3240.770216936933,1008,1.971176652297416,Factory 2,2023-11-13,Factory 2_City B_Type C_2023-11-13
96.6699358685483,46.116515678670766,1156.7873418229722,1661,3.0235502181526845,Factory 2,2023-11-14,Factory 2_City E_Type B_2023-11-14
91.81342833581256,28.131385853506327,1988.7078760424247,1096,3.3807954927895727,Factory 2,2023-11-15,Factory 2_City C_Type B_2023-11-15
96.23535965451772,37.9263057607938,3336.28763973508,1742,3.977566262578356,Factory 2,2023-11-16,Factory 2_City B_Type C_2023-11-16
98.12862350829238,21.252418818829703,4559.858430003636,561,1.5176908201103605,Factory 2,2023-11-17,Factory 2_City C_Type C_2023-11-17
95.49397250739231,35.179140558493856,3683.1887459582713,1528,3.4842060993563493,Factory 2,2023-11-18,Factory 2_City D_Type C_2023-11-18
94.90784239162976,45.22122102611317,3564.169273071577,1372,2.9727951924493965,Factory 2,2023-11-19,Factory 2_City B_Type B_2023-11-19
90.59296314769104,46.97715008629892,1042.267488295253,1488,3.119323560728646,Factory 2,2023-11-20,Factory 2_City A_Type B_2023-11-20
97.18481141249424,31.166978127273985,4841.91900624391,1938,2.357514433991786,Factory 2,2023-11-21,Factory 2_City E_Type A_2023-11-21
93.88010839910189,46.08469234569111,3603.8742876298793,634,2.473729006888102,Factory 2,2023-11-22,Factory 2_City D_Type C_2023-11-22
87.11396436114364,21.719541490504252,1200.8638596832277,1158,3.3336259584466275,Factory 2,2023-11-23,Factory 2_City D_Type C_2023-11-23
85.59418478103963,45.93090657970214,4883.936231507482,550,2.437724181233575,Factory 2,2023-11-24,Factory 2_City C_Type A_2023-11-24
88.76905021226098,49.6714542115172,1003.4147897496132,1903,1.9886166844930435,Factory 2,2023-11-25,Factory 2_City B_Type A_2023-11-25
96.68543987028188,10.665578568078011,4006.212225396105,1117,3.2049153137845106,Factory 2,2023-11-26,Factory 2_City E_Type C_2023-11-26
91.62302021100696,18.632447456746327,2616.9430233579174,588,4.396532473703799,Factory 2,2023-11-27,Factory 2_City C_Type C_2023-11-27
93.92206407238004,29.283794689293916,4344.539475114962,1890,3.259675682242062,Factory 2,2023-11-28,Factory 2_City B_Type B_2023-11-28
82.29992674727444,41.74085058561298,2296.617611848693,851,3.94581327441846,Factory 2,2023-11-29,Factory 2_City B_Type C_2023-11-29
81.70730044200089,10.045838025130251,2129.617315383457,734,1.8507407165267744,Factory 2,2023-11-30,Factory 2_City E_Type A_2023-11-30
94.93720000753804,46.20535499376743,1802.574731828783,1311,2.813477434903214,Factory 2,2023-12-01,Factory 2_City B_Type B_2023-12-01
90.27348914340774,42.74509764546463,3518.279844682147,1309,2.245842357065219,Factory 2,2023-12-02,Factory 2_City C_Type A_2023-12-02
92.15126666045548,15.613678908721834,2070.8411859010994,1839,1.9460636841061896,Factory 2,2023-12-03,Factory 2_City B_Type A_2023-12-03
91.30649977457324,29.93431737177751,1258.8167873594048,659,3.384879685444658,Factory 2,2023-12-04,Factory 2_City A_Type B_2023-12-04
87.05266674632196,21.15483395964892,4694.171027744904,1354,2.189203962355585,Factory 2,2023-12-05,Factory 2_City D_Type B_2023-12-05
82.97738260812301,47.86526983861351,2564.912885133932,1011,2.9250502709802566,Factory 2,2023-12-06,Factory 2_City B_Type C_2023-12-06
96.90030981759108,38.00136163859422,1594.7375694267869,1221,3.40474213241293,Factory 2,2023-12-07,Factory 2_City E_Type C_2023-12-07
95.43051001025772,29.23251157187064,1356.681908745534,973,1.6440761627997396,Factory 2,2023-12-08,Factory 2_City C_Type B_2023-12-08
93.89825550597568,19.40553232079081,3535.612908192449,1293,3.361243124140601,Factory 2,2023-12-09,Factory 2_City D_Type B_2023-12-09
92.845988221829,40.821011172305205,1164.01875477913,1111,4.281551306638043,Factory 2,2023-12-10,Factory 2_City E_Type A_2023-12-10
94.96442178277124,30.046665142526884,2475.5917740823743,760,3.8473182284966247,Factory 2,2023-12-11,Factory 2_City D_Type A_2023-12-11
96.12507061077572,19.8050401781803,3951.270910347784,1565,3.326658549357812,Factory 2,2023-12-12,Factory 2_City D_Type B_2023-12-12
89.19912070044803,44.95997702151577,3985.224677950437,1896,4.374895449213902,Factory 2,2023-12-13,Factory 2_City B_Type A_2023-12-13
98.90214633417406,17.70075487279192,3837.611078877325,1452,1.9551109339545607,Factory 2,2023-12-14,Factory 2_City D_Type A_2023-12-14
96.66389156754724,29.42965426467417,4842.967286914676,993,2.579496096277676,Factory 2,2023-12-15,Factory 2_City A_Type A_2023-12-15
92.19318240752008,40.98240999658349,2669.3658930653028,535,2.528667988788168,Factory 2,2023-12-16,Factory 2_City D_Type B_2023-12-16
95.06326716055864,44.082067353800326,3566.9730169007,633,3.863910802224791,Factory 2,2023-12-17,Factory 2_City A_Type C_2023-12-17
97.9674671422596,49.68958654818433,4424.5743922800775,765,3.199199084281405,Factory 2,2023-12-18,Factory 2_City B_Type B_2023-12-18
84.91207686408674,32.23184964577192,4231.573427738019,903,2.167661129183013,Factory 2,2023-12-19,Factory 2_City C_Type B_2023-12-19
91.13411310765775,35.24547584831194,1492.9853447180471,992,2.914784016830381,Factory 2,2023-12-20,Factory 2_City E_Type B_2023-12-20
84.46321896149354,18.710504741960712,1706.493704098366,1989,2.673126876568407,Factory 2,2023-12-21,Factory 2_City D_Type B_2023-12-21
88.95919136398665,49.68605740920192,3454.05873087005,1191,4.160958880520575,Factory 2,2023-12-22,Factory 2_City B_Type B_2023-12-22
87.51598037922635,17.70086563750407,2826.415278380261,1743,3.3491400784465024,Factory 2,2023-12-23,Factory 2_City E_Type A_2023-12-23
87.46773693390263,38.65231928324898,4528.4310287530125,1671,2.1328581577582604,Factory 2,2023-12-24,Factory 2_City D_Type C_2023-12-24
81.04419961835126,41.279771420442415,1666.2650003376243,1899,3.711055909373581,Factory 2,2023-12-25,Factory 2_City A_Type B_2023-12-25
87.49059776886341,20.542979528055355,4043.853271043235,1636,2.9753221915458665,Factory 2,2023-12-26,Factory 2_City C_Type A_2023-12-26
82.81537687626,31.5636058008899,1794.3319129043334,1119,1.769391798218581,Factory 2,2023-12-27,Factory 2_City D_Type B_2023-12-27
94.0875835927478,34.38845956967469,3379.508037736733,1009,3.9703606934112,Factory 2,2023-12-28,Factory 2_City C_Type C_2023-12-28
86.2667287590727,48.284262114241294,3763.896604606256,1232,3.156970105966498,Factory 2,2023-12-29,Factory 2_City E_Type B_2023-12-29
97.40401030932102,46.44734357229719,3290.212774564395,1445,4.493727965370859,Factory 2,2023-12-30,Factory 2_City A_Type B_2023-12-30
94.57650767358368,46.03178801051477,1515.0461747038944,852,2.219339216532142,Factory 2,2023-12-31,Factory 2_City D_Type A_2023-12-31
96.0568744369098,22.13606246572008,2256.0750548894603,814,1.7556422607053128,Factory 3,2023-01-01,Factory 3_City E_Type A_2023-01-01
88.05433916226501,48.90510965585676,4052.986294056692,1189,1.6892068657923929,Factory 3,2023-01-02,Factory 3_City C_Type B_2023-01-02
89.42964474116535,15.499734181201292,1070.480010918856,1056,3.935432308317584,Factory 3,2023-01-03,Factory 3_City C_Type B_2023-01-03
90.8123907162114,17.148805168235903,1329.3859829831454,963,3.0407322063823887,Factory 3,2023-01-04,Factory 3_City E_Type B_2023-01-04
92.74151038470556,40.74916912048325,4031.253222777064,1573,3.5048681584130974,Factory 3,2023-01-05,Factory 3_City E_Type C_2023-01-05
84.33366759859761,25.349070379650925,1374.3413642830385,1910,3.6502391487302326,Factory 3,2023-01-06,Factory 3_City B_Type B_2023-01-06
86.80964253518252,13.940602938741351,3242.627414002727,1758,2.4172764694670965,Factory 3,2023-01-07,Factory 3_City D_Type A_2023-01-07
84.46889486885689,16.222615884354816,1689.5716909880389,929,2.926710230260961,Factory 3,2023-01-08,Factory 3_City E_Type A_2023-01-08
84.22911190614319,30.40769035654424,4614.93014274477,1533,4.164965779945705,Factory 3,2023-01-09,Factory 3_City A_Type C_2023-01-09
86.16746086547269,36.00716888873069,4034.461936203441,1836,3.8372938193795103,Factory 3,2023-01-10,Factory 3_City E_Type B_2023-01-10
98.23971325651584,34.51943448254754,2872.7355841150684,1498,4.279636624306882,Factory 3,2023-01-11,Factory 3_City D_Type C_2023-01-11
86.39046233470359,34.346893823992545,1158.661638764861,1357,2.157599410168214,Factory 3,2023-01-12,Factory 3_City C_Type B_2023-01-12
81.88997084847053,41.049002114880906,2103.0904572080844,978,4.458295540440597,Factory 3,2023-01-13,Factory 3_City A_Type C_2023-01-13
95.98306876471,47.99843603507566,4935.356034163098,1808,2.802779280560592,Factory 3,2023-01-14,Factory 3_City D_Type C_2023-01-14
80.02362533845594,34.269907613021225,2811.002607432144,1656,3.890252151990703,Factory 3,2023-01-15,Factory 3_City D_Type A_2023-01-15
89.48851638425025,24.95997468102384,4241.63973094012,1870,3.323168243511379,Factory 3,2023-01-16,Factory 3_City E_Type C_2023-01-16
95.08712349988195,14.533363417908234,3719.4992566785063,912,3.699943983797718,Factory 3,2023-01-17,Factory 3_City A_Type C_2023-01-17
83.0028040757511,29.54344210223276,4221.92677324764,518,2.186574827470491,Factory 3,2023-01-18,Factory 3_City D_Type A_2023-01-18
84.20025143589712,16.41436422415601,4577.861517260362,1533,3.019098760685367,Factory 3,2023-01-19,Factory 3_City B_Type A_2023-01-19
92.95195021213593,24.949340673258696,1555.366570191941,1270,2.877913436973867,Factory 3,2023-01-20,Factory 3_City C_Type A_2023-01-20
92.18982972765195,24.186510070598363,1241.7227086105509,865,3.428083249644149,Factory 3,2023-01-21,Factory 3_City E_Type A_2023-01-21
90.82894961189946,28.56567192253737,3931.878670886619,1962,4.045826270517591,Factory 3,2023-01-22,Factory 3_City E_Type A_2023-01-22
95.71639542650225,25.257531925960286,4325.505134857482,1783,3.777487443490144,Factory 3,2023-01-23,Factory 3_City B_Type C_2023-01-23
90.03958068462825,49.00769644286106,4865.589167497149,1873,4.210617556081358,Factory 3,2023-01-24,Factory 3_City C_Type C_2023-01-24
88.88691315117494,30.620796636575065,2857.3394944415422,1420,4.174556448319303,Factory 3,2023-01-25,Factory 3_City E_Type C_2023-01-25
98.17443773502174,23.48347363524295,4038.371530951898,1934,3.3486055756718893,Factory 3,2023-01-26,Factory 3_City C_Type A_2023-01-26
85.26727514101576,36.5135040116292,4980.124900024142,793,3.06807940953244,Factory 3,2023-01-27,Factory 3_City D_Type A_2023-01-27
88.18844600760038,23.52169663988159,3802.6893793846393,1382,2.5015248902080267,Factory 3,2023-01-28,Factory 3_City E_Type C_2023-01-28
97.7630325218339,39.45559160200179,4871.148767733797,631,4.457445317440547,Factory 3,2023-01-29,Factory 3_City C_Type C_2023-01-29
97.04305309317652,20.297959513703635,4702.654305283566,1199,3.1061925822764307,Factory 3,2023-01-30,Factory 3_City C_Type A_2023-01-30
93.8163007986009,12.65505012337634,1752.228574862124,1361,1.9818420794076117,Factory 3,2023-01-31,Factory 3_City C_Type A_2023-01-31
87.66518175686855,33.96405422478385,1093.392643132841,670,1.5152013434917868,Factory 3,2023-02-01,Factory 3_City C_Type B_2023-02-01
84.82122568750295,44.86835643589202,3054.699168866742,781,2.816510214252393,Factory 3,2023-02-02,Factory 3_City E_Type B_2023-02-02
90.71034216894564,24.179582031301194,4251.811934588824,1176,1.512825606506344,Factory 3,2023-02-03,Factory 3_City D_Type C_2023-02-03
97.17755246228484,26.424162685956496,4768.586412264782,1031,1.9034026584616657,Factory 3,2023-02-04,Factory 3_City E_Type B_2023-02-04
93.33147100615204,10.969034496511972,4675.0227074733975,1103,4.096126836306329,Factory 3,2023-02-05,Factory 3_City B_Type B_2023-02-05
92.54057210197044,13.401128654213975,1090.66128427604,1060,4.075936401487452,Factory 3,2023-02-06,Factory 3_City D_Type C_2023-02-06
